CaseID,Age,MaritalStatus,Residence,EducationLevel,NumChild,WealthIndexCategorical,WealthIndexScore
    00990455 03,15,Single,Rural,Primary,0,Middle,-34951
    00990456 02,35,Married,Rural,No Education,6,Middle,-46576
    00990456 04,15,Single,Rural,Primary,0,Middle,-46576
    00990458 02,28,Married,Rural,Primary,4,Poorer,-59725
    00990473 02,38,Married,Rural,No Education,6,Poorer,-51245
    00990473 03,16,Single,Rural,Secondary,0,Poorer,-51245
    01000005 03,27,Single,Urban,Higher,0,Richest,280985
    01000005 05,24,Single,Urban,Higher,0,Richest,280985
    01000005 09,15,Single,Urban,Primary,0,Richest,280985
    01000007 02,45,Single,Urban,Primary,0,Richest,220923
    01000007 04,21,Single,Urban,Higher,0,Richest,220923
    01000046 01,35,Other,Urban,Secondary,3,Richest,143895
    01000046 02,20,Single,Urban,Secondary,0,Richest,143895
    01000060 03,19,Married,Urban,Secondary,1,Richest,162408
    01000092 02,23,Single,Urban,Secondary,0,Richest,204297
    01000144 02,38,Married,Urban,Secondary,5,Richest,181118
    01000148 01,40,Other,Urban,Primary,2,Richest,235655
    01000148 03,23,Single,Urban,Higher,0,Richest,235655
    01000194 03,45,Other,Urban,No Education,4,Richest,96644
    01000222 03,31,Single,Urban,Higher,0,Richest,211931
    01000222 04,25,Single,Urban,Higher,0,Richest,211931
    01000222 05,22,Single,Urban,Higher,0,Richest,211931
    01000222 06,18,Single,Urban,Secondary,0,Richest,211931
    01000222 07,15,Single,Urban,Primary,0,Richest,211931
    01000232 02,29,Married,Urban,Secondary,3,Richest,138370
    01000237 02,36,Married,Urban,Primary,3,Richest,159128
    01000237 03,18,Single,Urban,Secondary,0,Richest,159128
    01000287 02,39,Married,Urban,No Education,4,Richest,188084
    01000298 03,29,Single,Urban,Secondary,0,Richest,159626
    01000299 01,41,Single,Urban,Higher,0,Richest,309962
    01000299 03,24,Single,Urban,Higher,0,Richest,309962
    01000299 06,22,Single,Urban,Primary,0,Richest,309962
    01000299 07,20,Single,Urban,Primary,0,Richest,309962
    01000304 01,49,Married,Urban,Primary,1,Richest,190953
    01000314 03,35,Single,Urban,Primary,1,Richest,179164
    01000314 06,27,Single,Urban,Primary,0,Richest,179164
    01000314 08,23,Single,Urban,Higher,0,Richest,179164
    01000322 02,30,Single,Urban,Primary,0,Richest,187836
    01000330 02,38,Single,Urban,Secondary,0,Richest,183904
    01000330 03,27,Single,Urban,Secondary,0,Richest,183904
    01000341 01,37,Single,Urban,Secondary,1,Richest,193418
    01000341 04,30,Single,Urban,Higher,0,Richest,193418
    01000341 05,26,Single,Urban,Secondary,0,Richest,193418
    01000341 06,24,Single,Urban,Higher,0,Richest,193418
    01000356 05,19,Single,Urban,No Education,0,Richest,206430
    01000373 02,25,Married,Urban,Secondary,2,Richest,231355
    01000399 09,16,Single,Urban,Primary,0,Richest,202686
    01000419 02,25,Single,Urban,Primary,0,Richest,137756
    01000428 04,16,Single,Urban,Secondary,0,Richest,129701
    01010003 01,32,Married,Urban,Secondary,2,Richest,152224
    01010009 02,21,Married,Urban,Primary,0,Richest,123120
    01010012 02,47,Married,Urban,Primary,4,Richest,76276
    01010012 03,20,Other,Urban,Secondary,0,Richest,76276
    01010017 02,29,Married,Urban,Higher,0,Richest,152319
    01010086 02,34,Married,Urban,Secondary,0,Richest,139300
    01010086 03,25,Single,Urban,Primary,0,Richest,139300
    01010158 01,49,Other,Urban,No Education,3,Richest,141983
    01010212 02,33,Married,Urban,Higher,1,Richest,184894
    01010252 02,25,Married,Urban,No Education,0,Richest,136699
    01010259 02,48,Married,Urban,Secondary,4,Richest,193436
    01010259 03,21,Single,Urban,Higher,0,Richest,193436
    01010259 04,21,Single,Urban,Higher,0,Richest,193436
    01010274 02,22,Married,Urban,Higher,0,Richest,117344
    01010349 01,41,Other,Urban,Primary,4,Richest,183203
    01010349 02,21,Single,Urban,Secondary,0,Richest,183203
    01010349 05,21,Single,Urban,Higher,0,Richest,183203
    01010349 06,18,Single,Urban,Primary,0,Richest,183203
    01010350 02,26,Married,Urban,Primary,2,Richest,150065
    01010422 02,42,Married,Urban,Secondary,3,Richest,226059
    01010422 03,26,Single,Urban,Higher,0,Richest,226059
    01010422 04,20,Single,Urban,Higher,0,Richest,226059
    01010422 06,20,Other,Urban,Primary,0,Richest,226059
    01010470 02,28,Married,Urban,Primary,1,Richest,91570
    01020081 02,28,Married,Rural,No Education,5,Poorest,-116464
    01020090 02,16,Single,Rural,Primary,0,Poorest,-115053
    01020188 02,42,Married,Rural,No Education,2,Poorest,-115290
    01020188 03,19,Other,Rural,No Education,1,Poorest,-115290
    01020212 02,22,Married,Rural,Primary,1,Poorest,-101291
    01020252 02,27,Married,Rural,No Education,2,Poorest,-102381
    01020272 02,49,Married,Rural,No Education,6,Poorest,-114953
    01020272 04,16,Single,Rural,Primary,0,Poorest,-114953
    01020279 02,40,Married,Rural,No Education,8,Poorest,-101383
    01020279 03,17,Single,Rural,Primary,0,Poorest,-101383
    01020281 01,19,Married,Rural,Primary,2,Poorest,-99478
    01020303 01,18,Single,Rural,No Education,0,Poorest,-108539
    01020320 01,25,Married,Rural,No Education,3,Poorest,-113202
    01020326 01,26,Married,Rural,No Education,3,Poorest,-113338
    01020392 02,43,Married,Rural,No Education,3,Poorest,-116005
    01020404 02,46,Married,Rural,No Education,3,Poorest,-120620
    01020408 02,24,Married,Rural,No Education,3,Poorest,-79484
    01020441 02,28,Married,Rural,Primary,3,Poorest,-100578
    01020462 01,19,Other,Rural,No Education,1,Poorest,-126296
    01020485 01,29,Married,Rural,No Education,4,Poorest,-112173
    01030002 01,32,Other,Rural,No Education,5,Poorest,-68050
    01030008 02,34,Married,Rural,No Education,5,Poorer,-59154
    01030047 01,25,Married,Rural,Primary,0,Middle,-39135
    01030053 02,39,Married,Rural,No Education,7,Poorer,-56499
    01030169 02,39,Married,Rural,Primary,6,Middle,-46092
    01030169 03,20,Single,Rural,Primary,0,Middle,-46092
    01030169 04,17,Single,Rural,Primary,0,Middle,-46092
    01030173 02,46,Married,Rural,No Education,6,Poorest,-80651
    01030244 03,20,Other,Rural,Primary,0,Poorest,-62949
    01030260 02,43,Married,Rural,No Education,6,Poorer,-58301
    01030277 02,32,Married,Rural,No Education,3,Poorest,-77685
    01030324 02,26,Married,Rural,Primary,1,Poorer,-51575
    01030327 02,37,Married,Rural,No Education,5,Poorer,-56791
    01030357 01,47,Other,Rural,No Education,2,Poorest,-89108
    01030415 01,24,Married,Rural,Secondary,0,Poorest,-67049
    01030442 02,41,Married,Rural,Primary,5,Poorest,-62283
    01030442 03,19,Single,Rural,Secondary,0,Poorest,-62283
    01030458 01,30,Other,Rural,No Education,3,Poorer,-55328
    01040013 02,34,Married,Rural,No Education,5,Poorest,-81526
    01040059 02,19,Single,Rural,Primary,0,Poorest,-80228
    01040072 01,30,Married,Rural,No Education,4,Poorest,-100736
    01040074 02,25,Married,Rural,No Education,2,Poorest,-81014
    01040082 02,28,Married,Rural,Primary,5,Poorest,-89499
    01040107 01,18,Single,Rural,Primary,0,Poorest,-80236
    01040129 02,30,Married,Rural,No Education,5,Poorest,-81492
    01040153 02,45,Married,Rural,No Education,4,Poorest,-77888
    01040213 02,37,Married,Rural,No Education,7,Poorest,-98070
    01040214 02,30,Married,Rural,Primary,4,Poorest,-90162
    01040270 03,16,Single,Rural,Primary,0,Poorest,-79931
    01040284 02,26,Married,Rural,Secondary,3,Poorest,-97309
    01040290 02,35,Married,Rural,No Education,4,Poorest,-67055
    01040301 02,31,Married,Rural,No Education,5,Poorest,-87674
    01040327 01,30,Other,Rural,No Education,1,Poorest,-75992
    01040366 02,28,Married,Rural,Primary,2,Poorest,-80999
    01040391 01,32,Married,Rural,No Education,4,Poorest,-84236
    01040434 01,30,Married,Rural,No Education,5,Poorest,-79250
    01040456 02,37,Married,Rural,Primary,6,Poorest,-86076
    01040460 02,34,Married,Rural,No Education,3,Poorest,-81645
    01040464 02,30,Married,Rural,No Education,6,Poorest,-81001
    01050043 02,16,Single,Rural,Primary,0,Poorest,-73628
    01050043 05,26,Other,Rural,Secondary,0,Poorest,-73628
    01050081 02,24,Single,Rural,Secondary,2,Poorest,-72487
    01050145 02,35,Married,Rural,No Education,6,Middle,-42822
    01050145 03,18,Single,Rural,Primary,0,Middle,-42822
    01050158 02,35,Married,Rural,Secondary,6,Poorest,-61792
    01050169 01,47,Married,Rural,Primary,3,Poorest,-68186
    01050186 02,45,Married,Rural,No Education,3,Poorest,-80418
    01050203 02,18,Single,Rural,Primary,0,Poorest,-77602
    01050262 01,41,Other,Rural,No Education,5,Poorest,-66402
    01050262 03,15,Married,Rural,Primary,0,Poorest,-66402
    01050284 03,27,Married,Rural,Secondary,2,Poorest,-85011
    01050284 04,25,Married,Rural,Primary,2,Poorest,-85011
    01050292 02,42,Married,Rural,Primary,5,Poorest,-72464
    01050292 05,17,Married,Rural,Secondary,0,Poorest,-72464
    01050298 02,34,Other,Rural,No Education,1,Poorest,-77213
    01050327 01,19,Married,Rural,Secondary,2,Richer,-32203
    01050332 02,21,Married,Rural,Secondary,2,Poorest,-72926
    01050355 01,29,Married,Rural,Higher,3,Poorer,-61575
    01050365 02,29,Other,Rural,Secondary,4,Poorer,-60956
    01050405 01,23,Married,Rural,Secondary,2,Middle,-47302
    01050427 02,25,Married,Rural,Secondary,3,Poorest,-67319
    01050427 03,16,Married,Rural,Primary,0,Poorest,-67319
    01050450 01,40,Other,Rural,Primary,5,Poorer,-51299
    01050472 02,31,Married,Rural,Secondary,5,Poorest,-85275
    01050479 02,42,Married,Rural,No Education,5,Poorest,-87175
    01050479 03,18,Married,Rural,Primary,1,Poorest,-87175
    01060030 01,44,Other,Rural,Primary,5,Poorer,-57394
    01060030 05,24,Married,Rural,Secondary,2,Poorer,-57394
    01060030 06,20,Married,Rural,Secondary,1,Poorer,-57394
    01060078 02,26,Married,Rural,Secondary,2,Poorest,-92231
    01060103 01,26,Married,Rural,Secondary,2,Poorest,-72573
    01060120 02,30,Married,Rural,Primary,4,Poorest,-90026
    01060142 06,18,Single,Rural,Secondary,0,Middle,-41263
    01060160 01,48,Other,Rural,Primary,7,Poorest,-87336
    01060230 02,29,Married,Rural,Primary,5,Poorest,-78057
    01060260 02,45,Married,Rural,Primary,3,Poorest,-65210
    01060260 04,23,Single,Rural,Secondary,0,Poorest,-65210
    01060271 02,27,Married,Rural,Secondary,4,Poorest,-80511
    01060271 04,20,Married,Rural,Secondary,2,Poorest,-80511
    01060278 02,38,Married,Rural,No Education,4,Poorest,-67338
    01060278 03,18,Married,Rural,Primary,0,Poorest,-67338
    01060289 01,37,Married,Rural,Primary,5,Poorest,-63771
    01060335 02,33,Married,Rural,Secondary,5,Poorest,-74082
    01060366 02,18,Single,Rural,Secondary,0,Poorest,-75952
    01060385 02,26,Married,Rural,Secondary,1,Poorest,-71371
    01060386 03,16,Married,Rural,Primary,2,Poorest,-95598
    01060432 02,27,Married,Rural,Primary,4,Poorest,-90887
    01060448 01,31,Married,Rural,Primary,4,Poorest,-68613
    01060473 02,37,Married,Rural,Secondary,5,Poorest,-72075
    01060473 03,18,Single,Rural,Secondary,0,Poorest,-72075
    01060484 02,37,Married,Rural,Primary,4,Poorer,-54954
    01060484 04,25,Married,Rural,Secondary,2,Poorer,-54954
    01070025 02,30,Married,Urban,Primary,2,Richest,215069
    01070025 05,18,Single,Urban,Primary,0,Richest,215069
    01070079 04,21,Single,Urban,Secondary,0,Richest,218742
    01070079 05,22,Other,Urban,No Education,0,Richest,218742
    01070079 06,19,Single,Urban,Primary,0,Richest,218742
    01070079 07,22,Single,Urban,Secondary,0,Richest,218742
    01070105 02,30,Other,Urban,Higher,1,Richest,161110
    01070106 01,35,Single,Urban,Primary,1,Richest,198354
    01070115 04,16,Single,Urban,Secondary,0,Richest,205504
    01070141 01,34,Married,Urban,Secondary,3,Richest,204966
    01070141 02,17,Single,Urban,Secondary,0,Richest,204966
    01070153 03,40,Single,Urban,Higher,1,Richest,204289
    01070153 04,16,Single,Urban,Secondary,0,Richest,204289
    01070155 02,43,Married,Urban,Higher,3,Richest,202413
    01070178 03,35,Single,Urban,Secondary,0,Richest,175419
    01070218 02,43,Other,Urban,Primary,3,Richest,174818
    01070218 03,40,Married,Urban,Secondary,3,Richest,174818
    01070218 05,23,Other,Urban,Primary,0,Richest,174818
    01070218 07,17,Single,Urban,Secondary,0,Richest,174818
    01070218 11,18,Single,Urban,No Education,0,Richest,174818
    01070228 03,23,Single,Urban,Higher,0,Richest,214198
    01070228 04,21,Single,Urban,Higher,0,Richest,214198
    01070228 10,16,Single,Urban,Primary,0,Richest,214198
    01070229 01,43,Other,Urban,Primary,1,Richest,144018
    01070229 02,25,Single,Urban,Higher,0,Richest,144018
    01070237 04,34,Other,Urban,Primary,0,Richest,190668
    01070237 05,28,Single,Urban,No Education,0,Richest,190668
    01070291 02,36,Married,Urban,Primary,4,Richest,130078
    01070312 01,34,Married,Urban,Secondary,4,Richest,191031
    01070312 04,17,Single,Urban,Secondary,0,Richest,191031
    01070326 01,42,Other,Urban,Secondary,3,Richest,162361
    01070424 02,30,Married,Urban,Primary,3,Richest,180104
    01070451 05,15,Single,Urban,Primary,0,Richest,153467
    01070464 02,41,Other,Urban,Primary,2,Richest,204723
    01070464 06,20,Single,Urban,Primary,0,Richest,204723
    01070468 03,16,Single,Urban,Primary,0,Richest,147989
    01070474 03,37,Single,Urban,Primary,0,Richest,232840
    01070474 04,25,Single,Urban,Secondary,0,Richest,232840
    01080048 01,26,Single,Urban,Secondary,0,Richest,195472
    01080048 02,18,Single,Urban,Primary,0,Richest,195472
    01080155 02,32,Married,Urban,Primary,2,Richest,242898
    01080155 05,15,Single,Urban,Primary,0,Richest,242898
    01080185 02,29,Married,Urban,Secondary,0,Richest,157876
    01080205 03,19,Single,Urban,Higher,0,Richest,194266
    01080210 02,28,Married,Urban,Primary,2,Richest,135609
    01080210 05,16,Single,Urban,Primary,0,Richest,135609
    01080224 01,38,Married,Urban,Primary,2,Richest,139486
    01080224 05,35,Single,Urban,Primary,1,Richest,139486
    01080248 01,28,Single,Urban,Secondary,0,Richest,173558
    01080264 02,31,Married,Urban,Higher,1,Richest,194830
    01080272 02,22,Married,Urban,Primary,0,Richest,108270
    01080288 04,30,Other,Urban,Primary,2,Richest,248509
    01080293 01,31,Single,Urban,Higher,1,Richest,276391
    01080293 04,15,Single,Urban,Primary,0,Richest,276391
    01080302 01,33,Single,Urban,Higher,0,Richest,202574
    01080304 01,41,Single,Urban,Primary,0,Richest,132807
    01080305 01,34,Other,Urban,Primary,3,Richest,143273
    01080305 02,16,Single,Urban,Secondary,0,Richest,143273
    01080341 02,49,Other,Urban,Primary,3,Richest,185842
    01080349 01,30,Single,Urban,No Education,1,Richest,107596
    01080386 02,23,Married,Urban,Secondary,2,Richest,129499
    01080386 05,26,Single,Urban,Secondary,0,Richest,129499
    01080386 06,18,Single,Urban,Secondary,0,Richest,129499
    01080392 02,24,Married,Urban,No Education,2,Richest,97350
    01080428 03,35,Other,Urban,Primary,1,Richest,214498
    01080458 03,15,Single,Urban,Primary,0,Richest,213063
    01080465 01,32,Married,Urban,Secondary,1,Richest,126527
    01080476 02,28,Single,Urban,Higher,1,Richest,240534
    01080477 02,35,Married,Urban,Primary,1,Richest,166576
    01090088 02,33,Married,Rural,No Education,3,Poorer,-50468
    01090091 01,44,Other,Rural,Primary,3,Middle,-37631
    01090091 02,16,Single,Rural,Primary,0,Middle,-37631
    01090096 02,30,Married,Rural,No Education,4,Middle,-36685
    01090113 02,35,Married,Rural,No Education,8,Richer,-30169
    01090113 03,17,Single,Rural,Primary,0,Richer,-30169
    01090113 04,15,Single,Rural,Primary,0,Richer,-30169
    01090160 02,33,Married,Rural,No Education,4,Poorer,-54653
    01090173 02,47,Married,Rural,No Education,9,Middle,-34371
    01090173 03,22,Single,Rural,Higher,0,Middle,-34371
    01090173 05,17,Single,Rural,Primary,0,Middle,-34371
    01090195 04,17,Single,Rural,Primary,0,Richer,-23454
    01090209 02,35,Married,Rural,No Education,5,Richer,-11665
    01090230 04,24,Single,Rural,Primary,0,Middle,-45264
    01090248 02,30,Married,Rural,No Education,3,Poorer,-47561
    01090292 02,32,Married,Rural,No Education,5,Middle,-35672
    01090292 03,18,Single,Rural,Primary,0,Middle,-35672
    01090320 02,42,Other,Rural,Primary,3,Poorer,-61084
    01090320 03,18,Single,Rural,Primary,0,Poorer,-61084
    01090322 02,16,Single,Rural,Primary,0,Poorer,-51079
    01090346 03,30,Married,Rural,No Education,1,Richer,-23931
    01090372 02,33,Married,Rural,No Education,3,Poorer,-50730
    01090444 02,33,Married,Rural,No Education,1,Middle,-33525
    01090468 02,35,Married,Rural,Primary,6,Richer,-16973
    01100001 02,30,Married,Urban,Higher,3,Richest,229440
    01100001 03,18,Single,Urban,Primary,0,Richest,229440
    01100072 02,32,Married,Urban,Primary,1,Richest,120661
    01100090 02,40,Married,Urban,Primary,2,Richest,129103
    01100090 05,24,Single,Urban,Primary,0,Richest,129103
    01100090 06,21,Single,Urban,Primary,0,Richest,129103
    01100095 02,41,Married,Urban,Primary,3,Richest,171702
    01100095 03,22,Single,Urban,Primary,0,Richest,171702
    01100135 01,26,Single,Urban,Higher,0,Richest,165721
    01100144 04,18,Single,Urban,Secondary,0,Richest,222649
